STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,SUBSCRIP,F_PRSUB,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,REFERENC,F_REFER,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOMATCH
IL,IL0012,30013,"ANDALUSIA TOWNSHIP LIBRARY","503 SECOND STREET WEST",ANDALUSIA,61232,9222,"503 SECOND STREET WEST",ANDALUSIA,61232,9222,"ROCK ISLAND",3097982542,ME,CI,SO,Y,CI1,N,04/01/2018,03/31/2019,2299,R_19,2299,1,R_19,0,R_19,0,R_19,0.68,R_19,0.68,R_19,0.23,R_19,0.91,R_19,62909,R_19,4659,R_19,0,R_19,1879,R_19,69447,R_19,-9,H_19,-9,H_19,-9,H_19,6376,R_19,423,R_19,1851,R_19,8650,R_19,-9,H_19,58450,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,4431,R_19,11755,R_19,31062,R_19,166,R_19,11605,R_19,265,R_19,0,R_19,1,R_19,13,R_19,14,R_19,15,R_19,1872,R_19,4929,R_19,253,R_19,278,R_19,6819,R_19,1432,R_19,979,R_19,5840,R_19,0,IM19,979,IT19,6819,IT19,976,R_19,379,R_19,17,R_19,5,R_19,0,R_19,245,R_19,174,R_19,0,R_19,5,R_19,1185,R_19,2029,ID19,-1,2019,3,2,0,0,0,-90.7205,41.43955,17,161,01426,141879,41,41,241.02,1049,1717,19340,0,A
IL,IL0013,30637,"STINSON MEMORIAL PUBLIC LIBRARY DISTRICT","409 SOUTH MAIN STREET",ANNA,62906,1211,"409 SOUTH MAIN STREET",ANNA,62906,1211,UNION,6188332521,ME,LD,MO,Y,OTH,N,07/01/2018,06/30/2019,14068,R_19,14068,1,R_19,2,R_19,0,R_19,1.0,R_19,4.58,R_19,1.38,R_19,5.96,R_19,288295,R_19,19070,R_19,0,R_19,10825,R_19,318190,R_19,174983,R_19,24865,R_19,199848,R_19,24525,R_19,600,R_19,4175,R_19,29300,R_19,286250,R_19,515398,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,22485,R_19,36125,R_19,2025,R_19,23542,R_19,4271,R_19,0,R_19,13,R_19,13,R_19,26,R_19,10,R_19,3900,R_19,26635,R_19,4125,R_19,1490,R_19,43918,R_19,13175,R_19,3953,R_19,39965,R_19,2600,R_19,6553,R_19,46518,R_19,2413,R_19,8462,R_19,102,R_19,82,R_19,8,R_19,2405,R_19,2020,R_19,250,R_19,10,R_19,10400,R_19,37114,R_19,1342,2019,3,1,0,0,0,-89.2521,37.45789,17,181,01543,16653,32,42,9504.0,3035,1712,-4,N,A
IL,IL0014,30015,"ANNAWAN-ALBA TOWNSHIP LIBRARY","200 NORTH MEADOW LANE, SUITE 2",ANNAWAN,61234,7605,"200 NORTH MEADOW LANE",ANNAWAN,61234,7605,HENRY,3099356483,ME,CI,SO,Y,CI1,N,04/01/2018,03/31/2019,1332,R_19,1332,1,R_19,0,R_19,0,R_19,0.0,R_19,1.55,R_19,0.0,R_19,1.55,R_19,56155,R_19,3376,R_19,0,R_19,12256,R_19,71787,R_19,-9,H_19,-9,H_19,-9,H_19,4311,R_19,0,R_19,0,R_19,4311,R_19,-9,H_19,62423,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,14204,R_19,0,R_19,135,R_19,0,R_19,657,R_19,0,R_19,3,R_19,13,R_19,16,R_19,20,R_19,1612,R_19,7025,R_19,315,R_19,739,R_19,14851,R_19,8085,R_19,0,R_19,14851,R_19,0,R_19,0,R_19,14851,R_19,851,R_19,1868,R_19,37,R_19,30,R_19,6,R_19,1070,R_19,922,R_19,48,R_19,2,R_19,1099,R_19,416,R_19,-1,2019,3,1,0,0,0,-89.9067,41.40233,17,73,01569,48913,42,42,305.0,1007,1717,19340,0,A
IL,IL0015,30016,"ANTIOCH PUBLIC LIBRARY DISTRICT","757 MAIN STREET",ANTIOCH,60002,1321,"757 MAIN STREET",ANTIOCH,60002,1321,LAKE,8473950874,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,26111,R_19,26111,1,R_19,0,R_19,0,R_19,3.0,R_19,5.0,R_19,29.11,R_19,34.11,R_19,2557958,R_19,43434,R_19,896,R_19,312338,R_19,2914626,R_19,1281548,R_19,418336,R_19,1699884,R_19,91602,R_19,85405,R_19,63641,R_19,240648,R_19,905616,R_19,2846148,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,43996,R_19,129407,R_19,30153,R_19,18089,R_19,15752,R_19,22134,R_19,1559,R_19,16,R_19,13,R_19,29,R_19,370,R_19,3420,R_19,129181,R_19,108042,R_19,8880,R_19,307674,R_19,119655,R_19,38247,R_19,269427,R_19,14540,R_19,52787,R_19,322214,R_19,5066,R_19,3679,R_19,838,R_19,411,R_19,189,R_19,14081,R_19,8341,R_19,2367,R_19,30,R_19,13195,R_19,12974,R_19,170389,2019,3,1,0,0,0,-88.0962,42.48281,17,97,01595,696535,21,21,8608.1,1041,1714,16980,0,A
IL,IL0016,30017,"ARCOLA PUBLIC LIBRARY DISTRICT","407 EAST MAIN STREET",ARCOLA,61910,1513,"407 EAST MAIN STREET",ARCOLA,61910,1513,DOUGLAS,2172684477,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,5340,R_19,5340,1,R_19,0,R_19,0,R_19,0.0,R_19,2.55,R_19,0.5,R_19,3.05,R_19,157417,R_19,6675,R_19,0,R_19,54248,R_19,218340,R_19,78668,R_19,14827,R_19,93495,R_19,15295,R_19,445,R_19,2109,R_19,17849,R_19,52856,R_19,164200,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,20473,R_19,46989,R_19,920,R_19,24779,R_19,2004,R_19,141,R_19,0,R_19,13,R_19,13,R_19,547,R_19,2626,R_19,14392,R_19,60,R_19,877,R_19,18590,R_19,7061,R_19,509,R_19,18081,R_19,0,R_19,509,R_19,18590,R_19,2666,R_19,5461,R_19,79,R_19,76,R_19,1,R_19,1061,R_19,976,R_19,42,R_19,6,R_19,3584,R_19,180,R_19,0,2019,3,1,0,0,0,-88.3032,39.68405,17,41,01881,19465,32,32,9524.0,2025,1715,-4,N,A
IL,IL0018,30019,"ARLINGTON HEIGHTS MEMORIAL LIBRARY","500 NORTH DUNTON AVENUE","ARLINGTON HEIGHTS",60004,5910,"500 NORTH DUNTON AVENUE","ARLINGTON HEIGHTS",60004,5910,COOK,8473920100,ME,CI,MO,Y,CI1,N,01/01/2018,12/31/2018,75101,R_19,75101,1,R_19,1,R_19,1,R_19,21.94,R_19,21.94,R_19,123.4,R_19,145.34,R_19,13782977,R_19,93877,R_19,0,R_19,448922,R_19,14325776,R_19,7366251,R_19,2612437,R_19,9978688,R_19,655731,R_19,609023,R_19,327540,R_19,1592294,R_19,2181768,R_19,13752750,R_19,0,R_19,0,R_19,0,R_19,100250,R_19,100250,R_19,868460,R_19,225897,R_19,36064,R_19,30098,R_19,36366,R_19,42852,R_19,10658,R_19,83,R_19,13,R_19,96,R_19,805,R_19,7554,R_19,1037065,R_19,198277,R_19,42240,R_19,1993820,R_19,801158,R_19,198998,R_19,1794822,R_19,0,R_19,198998,R_19,1993820,R_19,6463,R_19,4510,R_19,3064,R_19,1497,R_19,222,R_19,105330,R_19,63743,R_19,11843,R_19,118,R_19,122697,R_19,83079,ID19,1166116,2019,3,2,0,0,0,-87.9829,42.08748,17,31,02154,5150233,21,21,8033.0,3015,1709,16980,0,A
IL,IL0019,30020,"ARTHUR PUBLIC LIBRARY DISTRICT","225 SOUTH WALNUT STREET",ARTHUR,61911,1269,"225 SOUTH WALNUT STREET",ARTHUR,61911,1269,MOULTRIE,2175432037,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,5616,R_19,5616,1,R_19,0,R_19,0,R_19,0.0,R_19,2.0,R_19,1.15,R_19,3.15,R_19,197206,R_19,15582,R_19,0,R_19,11405,R_19,224193,R_19,94949,R_19,811,R_19,95760,R_19,20522,R_19,1210,R_19,4022,R_19,25754,R_19,63166,R_19,184680,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,5697,R_19,21513,R_19,46743,R_19,375,R_19,24800,R_19,1677,R_19,137,R_19,0,R_19,13,R_19,13,R_19,46,R_19,3109,R_19,33946,R_19,3836,R_19,991,R_19,47053,R_19,19631,R_19,957,R_19,46096,R_19,0,R_19,957,R_19,47053,R_19,5798,R_19,5400,R_19,35,R_19,10,R_19,12,R_19,438,R_19,175,R_19,127,R_19,14,R_19,13994,R_19,4896,R_19,1400,2019,3,1,0,0,0,-88.4734,39.71569,17,139,02414,14501,42,42,9769.0,2034,1715,-4,N,A
IL,IL0020,30021,"PRAIRIE SKIES PUBLIC LIBRARY DISTRICT","125 WEST EDITOR STREET",ASHLAND,62612,7540,"125 WEST EDITOR STREET",ASHLAND,62612,7540,CASS,2174763417,ME,LD,MO,Y,OTH,N,07/01/2018,06/30/2019,7500,R_19,7500,1,R_19,1,R_19,0,R_19,0.68,R_19,3.35,R_19,2.85,R_19,6.2,R_19,289202,R_19,9375,R_19,0,R_19,10546,R_19,309123,R_19,166451,R_19,3856,R_19,170307,R_19,20213,R_19,4163,R_19,7323,R_19,31699,R_19,73420,R_19,275426,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,30277,R_19,44135,R_19,950,R_19,14414,R_19,1415,R_19,2,R_19,0,R_19,13,R_19,13,R_19,42,R_19,4612,R_19,15428,R_19,880,R_19,1937,R_19,49211,R_19,18481,R_19,7665,R_19,41546,R_19,0,R_19,7665,R_19,49211,R_19,5737,R_19,5280,R_19,169,R_19,111,R_19,6,R_19,3791,R_19,1998,R_19,64,R_19,13,R_19,1463,R_19,1413,R_19,3554,2019,3,1,0,0,0,-90.0076,39.88872,17,17,02505,12147,42,42,9601.0,3052,1718,-4,N,A
IL,IL0021,30022,"ASHLEY PUBLIC LIBRARY DISTRICT","70 NORTH SECOND STREET",ASHLEY,62808,1097,"70 NORTH SECOND STREET",ASHLEY,62808,1097,WASHINGTON,6184852295,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,1907,R_19,1907,1,R_19,0,R_19,0,R_19,0.0,R_19,0.43,R_19,0.0,R_19,0.43,R_19,23233,R_19,1769,R_19,1105,R_19,635,R_19,26742,R_19,-9,H_19,-9,H_19,-9,H_19,2258,R_19,530,R_19,942,R_19,3730,R_19,-9,H_19,30845,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,10121,R_19,36773,R_19,66,R_19,28329,R_19,1293,R_19,0,R_19,0,R_19,13,R_19,13,R_19,34,R_19,780,R_19,3075,R_19,301,R_19,215,R_19,4512,R_19,315,R_19,631,R_19,3881,R_19,0,R_19,631,R_19,4512,R_19,396,R_19,1516,R_19,15,R_19,9,R_19,1,R_19,207,R_19,130,R_19,25,R_19,4,R_19,1194,R_19,1329,ID19,-1,2019,3,2,0,0,0,-89.1886,38.32716,17,189,02531,13887,42,42,9504.0,1072,1715,-4,N,A
IL,IL0022,30458,"MILLS & PETRIE MEMORIAL LIBRARY AND GYMNASIUM","704 NORTH FIRST STREET",ASHTON,61006,9416,"704 NORTH FIRST STREET",ASHTON,61006,9416,LEE,8154532213,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,972,R_19,972,1,R_19,0,R_19,0,R_19,0.0,R_19,0.65,R_19,0.63,R_19,1.28,R_19,17415,R_19,1215,R_19,0,R_19,42995,R_19,61625,R_19,-9,H_19,-9,H_19,-9,H_19,6575,R_19,689,R_19,259,R_19,7523,R_19,-9,H_19,55017,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,17876,R_19,31376,R_19,275,R_19,11888,R_19,347,R_19,0,R_19,2,R_19,13,R_19,15,R_19,34,R_19,1252,R_19,3008,R_19,41,R_19,535,R_19,7389,R_19,1647,R_19,2139,R_19,5250,R_19,52,R_19,2191,R_19,7441,R_19,1000,R_19,1055,R_19,64,R_19,32,R_19,15,R_19,1070,R_19,747,R_19,201,R_19,3,R_19,397,R_19,187,R_19,-1,2019,3,1,0,0,0,-89.223,41.86704,17,103,02583,34096,42,42,1.0,1022,1716,19940,1,A
IL,IL0023,30023,"ASSUMPTION PUBLIC LIBRARY DISTRICT","205 NORTH OAK STREET",ASSUMPTION,62510,1100,"205 NORTH OAK STREET",ASSUMPTION,62510,1100,CHRISTIAN,2172263915,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,1858,R_19,1858,1,R_19,0,R_19,0,R_19,0.0,R_19,1.46,R_19,0.15,R_19,1.61,R_19,77493,R_19,2036,R_19,0,R_19,7565,R_19,87094,R_19,-9,H_19,-9,H_19,-9,H_19,6035,R_19,800,R_19,632,R_19,7467,R_19,-9,H_19,110007,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,11475,R_19,22196,R_19,115,R_19,3749,R_19,1121,R_19,104,R_19,0,R_19,13,R_19,13,R_19,6,R_19,2028,R_19,8768,R_19,35,R_19,778,R_19,13566,R_19,3379,R_19,1380,R_19,12186,R_19,0,R_19,1380,R_19,13566,R_19,1903,R_19,1936,R_19,64,R_19,11,R_19,0,R_19,1272,R_19,485,R_19,0,R_19,2,R_19,251,R_19,78,R_19,-1,2019,3,1,0,0,0,-89.0485,39.52036,17,21,02609,32304,42,42,9587.0,1006,1713,45380,1,A
IL,IL0024,30024,"ASTORIA PUBLIC LIBRARY DISTRICT","220 WEST BROADWAY STREET",ASTORIA,61501,9630,"220 WEST BROADWAY AVENUE",ASTORIA,61501,9630,FULTON,3093292423,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,2102,R_19,2102,1,R_19,0,R_19,0,R_19,0.0,R_19,0.85,R_19,0.3,R_19,1.15,R_19,27204,R_19,2981,R_19,0,R_19,3275,R_19,33460,R_19,-9,H_19,-9,H_19,-9,H_19,5940,R_19,335,R_19,430,R_19,6705,R_19,-9,H_19,57975,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,393,R_19,19470,R_19,25399,R_19,219,R_19,1587,R_19,630,R_19,1,R_19,0,R_19,13,R_19,13,R_19,20,R_19,1738,R_19,7655,R_19,583,R_19,1100,R_19,5718,R_19,1719,R_19,205,R_19,5513,R_19,0,R_19,205,R_19,5718,R_19,0,R_19,370,R_19,179,R_19,89,R_19,65,R_19,993,R_19,524,R_19,159,R_19,6,R_19,1903,R_19,765,R_19,-1,2019,3,1,0,0,0,-90.36,40.22694,17,57,02635,34340,43,43,9539.0,3063,1717,37900,0,A
IL,IL0025,30025,"ATKINSON PUBLIC LIBRARY DISTRICT","109 SOUTH STATE STREET",ATKINSON,61235,9788,"109 SOUTH STATE STREET",ATKINSON,61235,9788,HENRY,3099367606,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,1485,R_19,1485,1,R_19,0,R_19,0,R_19,0.0,R_19,0.78,R_19,0.28,R_19,1.06,R_19,65777,R_19,3433,R_19,0,R_19,4432,R_19,73642,R_19,-9,H_19,-9,H_19,-9,H_19,9955,R_19,310,R_19,350,R_19,10615,R_19,-9,H_19,65661,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,548,R_19,26273,R_19,0,R_19,354,R_19,0,R_19,679,R_19,0,R_19,0,R_19,13,R_19,13,R_19,55,R_19,1400,R_19,3388,R_19,349,R_19,267,R_19,8737,R_19,2685,R_19,656,R_19,8081,R_19,0,R_19,656,R_19,8737,R_19,929,R_19,476,R_19,157,R_19,126,R_19,25,R_19,1151,R_19,900,R_19,200,R_19,5,R_19,208,R_19,200,R_19,900,2019,3,1,0,0,0,-90.0155,41.41515,17,73,02726,48913,42,42,304.0,3026,1717,19340,0,A
IL,IL0026,30026,"ATLANTA PUBLIC LIBRARY DISTRICT","100 RACE STREET",ATLANTA,61723,7570,"100 RACE STREET",ATLANTA,61723,7570,LOGAN,2176482112,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,2283,R_19,2283,1,R_19,0,R_19,0,R_19,0.0,R_19,1.83,R_19,0.0,R_19,1.83,R_19,147297,R_19,2830,R_19,0,R_19,24089,R_19,174216,R_19,-9,H_19,-9,H_19,-9,H_19,4629,R_19,0,R_19,422,R_19,5051,R_19,-9,H_19,192301,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,10736,R_19,42642,R_19,0,R_19,14340,R_19,788,R_19,2,R_19,0,R_19,13,R_19,13,R_19,0,R_19,1924,R_19,6500,R_19,60,R_19,1423,R_19,4476,R_19,779,R_19,510,R_19,3966,R_19,0,R_19,510,R_19,4476,R_19,813,R_19,365,R_19,41,R_19,9,R_19,0,R_19,1306,R_19,194,R_19,0,R_19,24,R_19,1636,R_19,1246,IG15,-1,2019,3,2,0,0,0,-89.2327,40.26102,17,107,02752,28618,42,42,9529.0,2067,1718,30660,1,A
IL,IL0027,30027,"ATWOOD-HAMMOND PUBLIC LIBRARY DISTRICT","123 NORTH MAIN STREET",ATWOOD,61913,7104,"123 NORTH MAIN STREET",ATWOOD,61913,7104,PIATT,2175782727,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,2604,R_19,2604,1,R_19,0,R_19,0,R_19,0.0,R_19,2.0,R_19,0.68,R_19,2.68,R_19,209993,R_19,0,R_19,0,R_19,2813,R_19,212806,R_19,86174,R_19,7520,R_19,93694,R_19,10216,R_19,4656,R_19,1672,R_19,16544,R_19,48975,R_19,159213,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,19651,R_19,59007,R_19,808,R_19,10864,R_19,1613,R_19,151,R_19,3,R_19,13,R_19,16,R_19,34,R_19,2288,R_19,6714,R_19,78,R_19,421,R_19,13314,R_19,4417,R_19,1888,R_19,11426,R_19,1092,R_19,2980,R_19,14406,R_19,3387,R_19,1448,R_19,81,R_19,74,R_19,0,R_19,895,R_19,869,R_19,0,R_19,8,R_19,865,R_19,2298,ID19,-1,2019,3,2,0,0,0,-88.4623,39.80006,17,147,02882,16344,42,42,9547.0,4105,1713,16580,0,A
IL,IL0028,30028,"AUBURN PUBLIC LIBRARY DISTRICT","338 WEST JEFFERSON STREET",AUBURN,62615,1463,"338 WEST JEFFERSON STREET",AUBURN,62615,1463,SANGAMON,2174386211,ME,CI,SO,Y,CI1,N,07/01/2018,06/30/2019,4771,R_19,4771,1,R_19,0,R_19,0,R_19,0.88,R_19,1.75,R_19,0.75,R_19,2.5,R_19,127000,R_19,5689,R_19,0,R_19,4211,R_19,136900,R_19,64623,R_19,3738,R_19,68361,R_19,10786,R_19,1037,R_19,2104,R_19,13927,R_19,47882,R_19,130170,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,1337,R_19,25804,R_19,36958,R_19,665,R_19,6930,R_19,2710,R_19,0,R_19,3,R_19,13,R_19,16,R_19,30,R_19,1710,R_19,20692,R_19,4440,R_19,725,R_19,25586,R_19,11624,R_19,1870,R_19,23716,R_19,2259,R_19,4129,R_19,27845,R_19,6585,R_19,7215,R_19,162,R_19,73,R_19,62,R_19,1184,R_19,863,R_19,141,R_19,5,R_19,1610,R_19,3301,IG17,9545,2019,3,2,0,0,0,-89.7444,39.59187,17,167,02921,194672,31,31,34.0,2025,1718,44100,0,A
IL,IL0029,30029,"AURORA PUBLIC LIBRARY","101 SOUTH RIVER STREET",AURORA,60506,6005,"101 SOUTH RIVER STREET",AURORA,60506,6005,KANE,6302644106,ME,CI,MO,Y,CI1,N,01/01/2018,12/31/2018,197899,R_19,197899,1,R_19,2,R_19,1,R_19,26.0,R_19,51.98,R_19,70.84,R_19,122.82,R_19,9474871,R_19,870141,R_19,52953,R_19,401479,R_19,10799444,R_19,5196849,R_19,2006098,R_19,7202947,R_19,691133,R_19,287517,R_19,214339,R_19,1192989,R_19,1582096,R_19,9978032,R_19,0,R_19,1082138,R_19,0,R_19,30000,R_19,1112138,R_19,29824,R_19,431174,R_19,12703,R_19,51205,R_19,1347,R_19,45653,R_19,0,R_19,45,R_19,13,R_19,58,R_19,531,R_19,11981,R_19,660093,R_19,128376,R_19,108115,R_19,1449894,R_19,695648,R_19,119068,R_19,1330826,R_19,32404,R_19,151472,R_19,1482298,R_19,8688,R_19,8094,R_19,2641,R_19,1319,R_19,277,R_19,73420,R_19,32679,R_19,5095,R_19,273,R_19,97400,R_19,967898,R_19,18108,2019,3,1,0,0,0,-88.3194,41.75715,17,89,03012,532403,21,21,8547.0,3010,1711,16980,0,A
IL,IL0030,30677,"VILLAGE OF AVON PUBLIC LIBRARY","105 SOUTH MAIN STREET",AVON,61415,5037,"105 SOUTH MAIN STREET",AVON,61415,5037,FULTON,3094653933,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,799,R_19,799,1,R_19,0,R_19,0,R_19,0.0,R_19,0.63,R_19,0.0,R_19,0.63,R_19,17598,R_19,2820,R_19,3200,R_19,4483,R_19,28101,R_19,-9,H_19,-9,H_19,-9,H_19,5450,R_19,0,R_19,14,R_19,5464,R_19,-9,H_19,27631,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,8555,R_19,31060,R_19,6,R_19,11645,R_19,270,R_19,0,R_19,0,R_19,13,R_19,13,R_19,19,R_19,1184,R_19,3065,R_19,120,R_19,246,R_19,3208,R_19,1141,R_19,121,R_19,3087,R_19,0,R_19,121,R_19,3208,R_19,654,R_19,489,R_19,30,R_19,8,R_19,0,R_19,641,R_19,84,R_19,0,R_19,4,R_19,1019,R_19,98,R_19,-1,2019,3,1,0,0,0,-90.4349,40.66184,17,57,03207,34340,42,42,9530.0,3032,1717,37900,0,A
IL,IL0031,30031,"BARCLAY PUBLIC LIBRARY DISTRICT","220 SOUTH MAIN STREET",WARRENSBURG,62573,9659,"220 SOUTH MAIN STREET",WARRENSBURG,62573,9659,MACON,2176723621,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,3956,R_19,3956,1,R_19,0,R_19,0,R_19,1.0,R_19,4.0,R_19,0.05,R_19,4.05,R_19,238630,R_19,7522,R_19,0,R_19,54995,R_19,301147,R_19,138003,R_19,21421,R_19,159424,R_19,14966,R_19,8462,R_19,2360,R_19,25788,R_19,96079,R_19,281291,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,16803,R_19,394963,R_19,473,R_19,347939,R_19,2130,R_19,15583,R_19,0,R_19,13,R_19,13,R_19,47,R_19,2600,R_19,21082,R_19,2659,IQ19,1011,R_19,38572,R_19,9299,R_19,5708,R_19,32864,R_19,0,R_19,5708,R_19,38572,R_19,6039,R_19,7296,R_19,176,R_19,63,R_19,20,R_19,2206,R_19,1287,R_19,102,R_19,5,R_19,1640,R_19,3158,ID19,2875,2019,3,2,0,0,0,-89.0623,39.92907,17,115,78916,104009,41,41,28.0,2021,1713,19500,0,A
IL,IL0032,30032,"BARRINGTON PUBLIC LIBRARY DISTRICT","505 NORTH NORTHWEST HIGHWAY",BARRINGTON,60010,3354,"505 NORTH NORTHWEST HIGHWAY",BARRINGTON,60010,3354,LAKE,8473821300,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,44157,R_19,44157,1,R_19,0,R_19,0,R_19,17.81,R_19,17.81,R_19,42.43,R_19,60.24,R_19,6995051,R_19,101022,R_19,0,R_19,425474,R_19,7521547,R_19,2830808,R_19,725025,R_19,3555833,R_19,233216,R_19,492419,R_19,128205,R_19,853840,R_19,2104501,R_19,6514174,R_19,1032170,R_19,0,R_19,0,R_19,0,R_19,1032170,R_19,1032170,R_19,113270,R_19,34799,R_19,11713,R_19,12407,R_19,18345,R_19,3108,R_19,48,R_19,13,R_19,61,R_19,273,R_19,3660,R_19,317729,R_19,16486,R_19,30828,R_19,880849,R_19,265174,R_19,232494,R_19,648355,R_19,60466,R_19,292960,R_19,941315,R_19,4929,R_19,4929,R_19,1053,R_19,744,R_19,22,R_19,38497,R_19,28857,R_19,1536,R_19,117,R_19,45000,R_19,239840,R_19,1300000,2019,3,1,0,0,0,-88.1283,42.16006,17,97,03844,696535,21,21,8643.08,1026,1706,16980,0,A
IL,IL0033,30034,"BARRY PUBLIC LIBRARY","880 BAINBRIDGE STREET",BARRY,62312,1207,"880 BAINBRIDGE STREET",BARRY,62312,1207,PIKE,2173352839,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,1318,R_19,1318,1,R_19,0,R_19,0,R_19,0.0,R_19,0.65,R_19,0.25,R_19,0.9,R_19,39243,R_19,1648,R_19,0,R_19,5503,R_19,46394,R_19,-9,H_19,-9,H_19,-9,H_19,6518,R_19,723,R_19,285,R_19,7526,R_19,-9,H_19,51743,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,11917,R_19,46587,R_19,8,R_19,13692,R_19,364,R_19,2,R_19,0,R_19,13,R_19,13,R_19,26,R_19,1277,R_19,4033,R_19,390,R_19,145,R_19,10692,R_19,4336,R_19,1216,R_19,9476,R_19,0,R_19,1216,R_19,10692,R_19,19,R_19,359,R_19,100,R_19,45,R_19,0,R_19,737,R_19,633,R_19,0,R_19,5,R_19,514,R_19,919,ID19,-1,2019,3,2,0,0,0,-91.0404,39.69289,17,149,03948,15561,43,43,9525.0,1061,1718,-4,N,A
